artist,text
Manowar," 
Brothers the battle is raging
Choose your side
Sing with us the Battle Hymns
Into Glory Ride
Hail to England
The sign of the hammer's our guide
Forever we're Fighting the World
Side by side
On a crusade
The world we bring
Four Kings of Metal
Four Metal Kings
Death to the false ones
Dance on a string
'Til the blood on your sword is the blood of a king
'Til the blood on your hand is the blood of a king
Our armies in England, Ireland, Scotland and Wales
Our brothers in Belgium, Holland and France
Will not fail
Denmark, Sweden, Norway, Finland, Italy
Switzerland, Austria
Back to the Glory of Germany
On a crusade
The world we bring
Four Kings of Metal
Four Metal Kings
Death to the false ones
Dance on a string
'Til the blood on your sword is the blood of a king
'Til the blood on your hand is the blood of a king
Sound the Death Tone
On our March for Revenge
Spill the Blood of my Enemies
The Oath of a Friend
Fight the Holy War for The Crown and the Ring
Six magic circles made by the Blood of the Kings
Wherever we ride it's metal we bring
Four Kings of Metal
Four Metal Kings
Death to the false ones
Dance on a string
'Til the blood on your sword is the blood of a king
'Til the blood on your hand is the blood of a king
Blood of a king.
"
Manowar," 
Black Dogs howl in the night
The Lion is dead!
A Solitary Messenger
The Master of Revenge
"
Manowar," 
Father obented me
I ask thee
raise thy hand
we! the sons of Odin!
await thy command
Born!
under the sign
of the hammer we stand
and here we all may die!
our blood on the ground
the battle horns sound!
Let thy Valkyries fly!!
Down from the sky into the fight
Clutched full of rage!!
full of thunder
and glory
Swords in the wind
crossing the sky
Lords of doom bring an end to their story
Today is the day we Die in the fight
None shall remain..
till last one for night
now Valhalla's calling us immortal
we are gods immortal!
We are Gods Of War!!
Odin
hear the fallen wait
To join thee
by thy side
let Valhalla's gates
Open wide.....
Born! under the sign of the hammer
They lived
and here they fought and died!
There blood on the ground..
The battle horns sound!!
Let thy Valkyries fly!!!
Down from the sky into the fight
Clutched full of rage!!
full of thunder
and glory
Swords in the wind
crossing the sky
Lords of doom bring an end to their story
Today is the day we Die in the fight
None shall remain..
till last one for night
now Valhalla's calling us immortal
we are gods immortal!
We are Gods Of War!!
Woooooa!
Wooooooa!
Woooooooa!
Wooooooooa!
Woooooooooa!
Woaaaa!
Wooooa!!!!
"
Manowar," 
Ridin' on two wheels
Chains hooked on my heels
Sittin' in leather...
Ridin' on steel
Put my shades on
Hair blows in the wind
I give some square the finger
Now he won't look again, no he won't
Now, you were sittin' home
And I got sent to Nam
I went to the big house
You just worked a job
Hear me calling
Can't you hear my death tone
Hear me calling
Can't you hear my death tone
Hear me ride
On into the night
Pull along side
If you're looking for a fight, yeah!
My social workers
Got me on a chain
Keeps me out of jail
So the paper prints his name, yes it does, and he likes it
Unemployment checks
Run out next week
It won't be very long
'Til I'm back on the streets again
Now, you were sittin' home
And I was sent to Nam
I went to the big house
You just worked a job
Hear me calling
Can't you hear my death tone
Hear me calling
Can't you hear my death tone
Hear me ride
On into the night
Pull along side
If you're looking for a fight
Death tone
Death tone
Gonna ride on my death tone
Yes I am
I'm gonna ride on you baby! Oh!
"
Manowar," 
So tall, silent against the sky
Up through the clouds, where eagles fly
Wind and rain beat down on one so strong
They cut but never change, what stood so long
Tall  as a mountain, I'm gonna tear through the sky
Life's for the taking
Like a man is a mountainside
Greatness waits for those who try
None can teach you, it's all inside
Just climb
I'm in the ground, I'm in the air, I'm all
I live in the hearts of all men
I'm the call to greatness
Not all can hear
I awaken the creator, in those who dare
And the day will come, when we all must die
And enter the mountainside
Tall as a mountain, I'm gonna tear through the sky
Life's for the taking
Like a man is a mountainside
Greatness waits for those who try
None can teach you, it's all inside
Just climb
I have no fear
Death and glory
Both draw near
Like a man is a mountainside
Greatness waits for those who try
None can teach you, it's all inside
Just climb
"
Manowar," 
By moonlight we ride
Ten thousands side by side
With swords drawn held high
Our whips and armours shine
Hail to thee our infantry
Still brave beyond the grave
All have sworn the eternal vow
The time to strike is now
Kill, kill, Oh!
Kill, kill, Oh!
Kill, kill, Oh!
Kill, kill, Oh!
Gone are the days when freedom shone
Now blood and steel meet bone
In the light of the battle's way
The sands of time will shade
How proud our soldiers stand
With mace and chain in hand
Sound the charge into glory ride
Over the top of the vanguished pride
Victory, victory, Oh!
Victory, victory, Oh!
Victory, victory, Oh!
Victory, victory, Oh!
To the battle we ride
We crossed a starlit sky
No space no time
We'll catch the wind
Strange losses, men died
We crossed a starlit sky
And still no space or time
We'll catch the wind
Kill, kill, Oh!
Kill, kill, Oh!
Kill, kill, Oh!
Kill, kill, Oh!
Sound of charge into glory ride
Over the top of the anguished pride
By moonlight we ride
Ten thousand side by side
Kill, kill, Oh!
Kill, kill, Oh!
Kill, kill, Oh!
Kill, kill, Oh!
"
Manowar," 
From the darkness I walk into the light
From the day I walk into the night
From the shadows I will appear
With a message for all who will hear
For the weak of heart I will be strong
To the defenders of faith I will belong
Till the last of us fight till we die
Till the keys of the kingdome are mine
All stand together for the world to see
Now the time is right to live out all our dreams
Say the words forever, your strength will never leave
If you want to win the fight, say ""I believe""
Let's all stand together for the world to see
Now the time is right to live out all our dreams
Say the words forever, your strength will never leave
If you want to win the fight, say ""I believe""
If you want to win tonight, say ""I believe""
"
Manowar," 
I get professional pay
To make people go away
They got nothing to say
I’m expendable that’s my claim to fame
I’m expendable don’t have to know my name
Take a look into my dark side
Oh that’s a window to my soul
Your watching on the outside
Yea that’s all you people know
So bring a knife or a gun
And I’ll show you what their for
Both of them are fun
When the raven’s at your door
I’m expendable that’s my claim to fame
I’m expendable don’t have to know my name
Cause I will survive
With no one left around me
Cause your all gonna die
Together we ride
With vengeance inside
For our brother who died
We got blood on our minds
No we may not return
But many will burn
With a story to tell
How we took them to hell
I’m expendable that’s my claim to fame
I’m expendable don’t have to know my name
"
Manowar," 
Down from the sky
Into the fight
Hearts full of rage
Full of thunder and glory
Swords in the wind
Crossing the sky
Lords of doom
Bring an end to their story
Father on bended knee
I ask thee
Raise thy hand
We the sons of Odin
Await thy command
Born under the sign
Of the hammer we stand
And here we all may die
Our blood on the ground
The battle horns sound
Let thy Valkyries fly
Down from the sky
Into the fight
Hearts full of rage
Full of thunder and glory
Swords in the wind
Crossing the sky
Lords of doom
Bring an end to their story
Today is the day
We die in the fight
None shall remain
To pass one more night
Now Valhalla's calling us
Immortal
We are gods of war
Immortal
We are gods of war
Odin here the fallen wait
To join thee by thy side
Let Valhalla's gates open wide
Born under the sign
Of the hammer they lived
And here they fought and died
Their blood on the ground
The battle horns sound
Let thy Valkyries fly
Down from the sky
Into the fight
Hearts full of rage
Full of thunder and glory
Swords in the wind
Crossing the sky
Lords of doom
Bring an end to their story
Today is the day
We die in the fight
None shall remain
To pass one more night
Now Valhalla's calling us
Immortal
We are gods of war
Immortal
We are gods of war
Down from the sky
Into the fight
Hearts full of rage
Full of thunder and glory
Swords in the wind
Crossing the sky
Lords of doom
Bring an end to their story
"
Manowar," 
Raise thy weapons on this day
Ye shall not die alone
Fight and die let Valkyries fly
For they shall take thee home
I promise thee that on this night
Ye shall be by my side
Asgard's halls await with heroes
Brothers that have died
For thee we wait at Asgard's gates
Come join us by our side
Valhalla waits so choose thy fate
For all of us must die!
"
